,puzzle_id,sudokupad_url,author,title,rules,initial_board,solution,rows,cols,visual_elements,encoded_puzzle
10,nhk2308m,https://sudokupad.app/t0on3xtt2j,Nikoli,Nikoli nhk2308m,"""Normal 9x9 sudoku rules apply.""",.4...8...5..1..9....7.3..1..9......7..2.4.8..1......6..8..9.4....3..7..2...5...3.,941658723536172984827439615698215347372946851154783269285391476413867592769524138,9,9,[],sclN4SwJgXA5AdgFgawEwGYAMAOAtlANFgUwBcBDME0iYEgVyLgHsAnaAORAQYBsQ8mauBAM5tmWElwAEATgAe0yUJpgGCGpP6ChkkgAddXAJ4A6PEO50QDGNGkAWAIwA2AKwYA7KhconDz9Iw7DCR3OxRpXxcnAKQHbzt3FH87JwwXBziEjBQkaKQ08IcEp0cUDCd3F2kQ6JckUow8IjYObhBJeGR0bCgAX1wAYxEXNEGCCABtCdxgADcIO37cZbmIDCXcAF1cCdWXDdWHA/npJe3pmfn3JdWUY4gjrZ3LiFPl95Wr3vPPiCQb+aLX7rZbnQ4bD6rJz9H6rEG/N4vIFPC63e7Xd6rf4/X77SHzO5bbZMcZTCajNDnUYOKm4JDnBy4Sk7Rk0ll085IJmc3BsiZc+nncm4FC0uy0lwMkVS8XsyU7LmihW4WX83CSoWjJy09y0jBS7Xs3Xs/XKw1q41q/VClDcna2vm2+k7Ox2iauvmu50TFxu31832CnYTW1KkMq862+Xu6UuiNx6O+sO+1W+jXB23m22W22mmPm12W11533m32W33W4NON01vk173uN1NvlN70YN0dvkdoNTGthmuqmvRpthpuqpvRjthjuqjvpvu4c01y01vNN81Ny1NvMd80dy0d62bXpAA==
11,nhk1905h,https://sudokupad.app/1q657n2eiw,Nikoli,Nikoli nhk1905h,"""Normal 9x9 sudoku rules apply.""",...2......4...9..71.9.4.6...7.6....8..5.7.9..3....1.5...2.1.5.66..4...3......3...,783256149546189327129347685974635218215874963368921754432718596657492831891563472,9,9,[],sclN4SwJgXA5AdgFgawIwE4AMBWOUA0BbAUwBcBDME0iYEgVyLgHsAnaAORAQYBsRcmauBAM5tmeElwAEKAB4pJQmmAYIak/oKGSSABx1cAngDpcQ7nRAMY0AOwAOAMwAmDADYkAFhQYP7uymcbJCcAjxtXOwwUG18HDCckOwSMOxiUVwcHCJQEmx8PQMSo11cMNKdHRJQkNwcwp1wiNg5uEEl4ZHQsKABfHABjEQw0AYIIAG1xnGngADcIJz7p6YBdHCm5iA8lmfmUHc2bHrXxzaQlzf3drYv51yWTnEPbiHvl67tj9euMF6Prq44E6bBw7a7nH59R5PeaLcEvX7Xe7Au4Hebbd4gqHfTHzUHLFZrJhjSbjEZoE4jJCUnBOE5IHAU9YM6nM2knJyMjk4VnjTl0k5knAOGkeGkYenCyVitkS9ackXynAyvk4CWCkauGk2Gl2SVatk6tl6pUG1VG1V6wUOLnrG28m109YeW3jF28l1O8YYV0+3k+gXrcY2xXB5UnG1yt1S53h2NRn2hn0qn3qoM2s02i02k3Rs0ui0u3M+s0+i0+q1B1yu6u86temyuxu8xteuyu9u89uBybV0PVlXVqON0ONlWNqPt0PtlXttO9nBm6sW6u5xtmxsWxu59tm9sW9tWlY9IA
12,nhk2304m,https://sudokupad.app/nxh8u8eknj,Nikoli,Nikoli nhk2304m,"""Normal 9x9 sudoku rules apply.""",9..6....2..8..3....1..7.4....7....3.5..8.1..9.8....1....3.6..7....9..5..8....2..6,975684312428153697316279485147596238532841769689327154293465871764918523851732946,9,9,[],sclN4SwJgXA5AdgFgawEwGYAMAWAtlANFgUwBcBDME0iYEgVyLgHsAnaAORAQYBsQ8mauBAM5tmWElwAEATgAe0yUJpgGCGpP6ChkkgAddXAJ4A6PEO50QDGNGkB2AKwA2ABwYUARiQYkLjw5Qne08nJDtpDBcHDwxHaVCUKJRfDA87INdpZLt/HyyMJwcXHPSMaQ8o1Ci05IinPCI2Dm4QSXhkdGwoAF9cAGMRBzR+gggAbTHgADcIaV7cXGmIJ3mFxZmkboBdXDGFpZdVpZRVnb2ljyOZu3mljHmz/evVp4gT3DOlhyuIQ9fLtZLOaPA4vdYQAEfXavd7glaA55QvavOYIiDfBafGZ/NbgzZolZbHZMUYTMbDNBnYYeKm4JBnDy4Sm7Rk0ll0s5IJmc3BssZc+lncm4FC0jC0hwMkVS8XsyW7LmihW4WX83CSoXDJy0uy0lxS7Xs3Xs/XKw1q41q/VClDc3a2vm2+m7DB2sauvmu51jBxu31832C3ZjW1KkMqs62+Xu6UuiNx6O+sO+1W+jXB23m22W22mmPm12W11533m32W33W4NON01vk1712N1NvlN70uN0dvkdoMTGthmuqmvRpthpuqpvRjthjuqjvpvu4c01y01vNN81Ny1NvMd80dy0d61bbpAA==
13,nhk1912h2,https://sudokupad.app/k8r8bxp69b,Nikoli,Nikoli nhk1912h2,"""Normal 9x9 sudoku rules apply.""",..4.8...5.1.9..8..2......6..4.1..9..6.......4..5..7.3..2......8..7..2.1.3...6.5..,964783125513926847278514369742138956631259784895647231126375498457892613389461572,9,9,[],sclN4SwJgXA5AdgFgawIwE4kCY7qgGgLYCmALgIZgmkTAkCuRcA9gE7QByICDANiLkzVwIBnNszwkuAAhQAPFJKE0wDBDUn9BQySQAOOrgE8AdLiHc6IBjGgoAbABYA7AA4AzBgCsHpK5Tpbzk7oLt72rrYojvboPs4oHra27ugekYFxCUHuGEmOHvYogR4ufrY+rnH2ZcXYOERsHNwgkvDIaJjYAL44AMYiHgAMvQQQANqjODjAAG4Q9t1Ts84LkzMQHp0AujgTa0gLaygra8uT26Nr6CuTq7O23eeLcwez+zeHC+dr9ze/T/OPJ4bd6zRwvCCuB47J5XP63CDLQFrMEgiCwp5vL6zSG/b7g4E4TbbJgjcajIYDc5DJBUnDoc5IHCUnaMmksunndBMzk4NmjLn087knCuWn2WkeBkiqXi9mSnZc0UKnCy/k4SVCoa2WmOWnOKXa9m69n65WGtXGtX6oWubk7W18230nb2O2jV1813O0YeN2+vm+wU7Ua2pUhlXnW3y93Sl0RuPR31h32q30a4O2822y2200x82uy2uvO+82+y2+63B2xumt8mvexxupt8pve5xujt8jtB8Y1sM11U16NNsNN1VN6MdsMd1Ud9N9nDmmuWmt5pvmpuWpt5jvmjuWjvWzadIA===
14,nhk2307h2,https://sudokupad.app/zf3y8dhs61,Nikoli,Nikoli nhk2307h2,"""Normal 9x9 sudoku rules apply.""",.2..9.6....4..1..97..2...5.2..8..1......3......3..5..4.5...6..71..3..8....6.8..9.,825493671634571289719268453267849135541732968983615724458926317192357846376184592,9,9,[],sclN4SwJgXA5AdgFgawEwGYAMB2OSoBoC2ApgC4CGYpZEwpArsXAPYBO0AciAowDYh7O1uhAM7sW+UtwAEATgAeMqcNphGCWlIFDhU0gAc93AJ4A6PMJ70QjGNAAcSAKwAWGSgBsGAIzuUzx95IdjLeMkjudv4o4RiRMl4oji5eGNEyETJ2Hl4BSM7+weEoKV5hibHOvhjuXpGOYXjE7Jw8IFLwyOhYOAC+uADGoo5oA4QQANrjuMAAbhBIfbjTczKLsxDuiwC6uFPLEM6L+15H66s74+sYp3MLS0vrjn0X63cPc3Y3ECdLF/f7KCOuD+AK+T3u60Of0eQPWmwhc2uLzmP3eEEBCIgn1+uzR8P22LRq2BO2YY0m4xGaAuIy8NNwSAuXlw1N2zLpbIZFyQLO5uA54x5jIulNwKHpznpjiZYplks50t2PPFStw8sFuGlIpG7npGHpdhlus5+s5htVxo1po1hpFKF5u3tAvtjN2zgd43dAvdrvGjg9/oF/uFu3G9pVYbVF3tis9srdUYTsf9Ef96v9WtD9st9ut9vNcct7ut7oL/st/ut/ttofcHrrArrvowHpbApbvrsHq7Aq7IcmdYjdfVddjLYjLfVLdjXYjXfVXczA9wlrr1rrBZblpb1pbBa7lq71q7tq2PSAA===
15,nhk2309m,https://sudokupad.app/ntjl40bd3m,Nikoli,Nikoli nhk2309m,"""Normal 9x9 sudoku rules apply.""",..3.9.4...5.8...1.6....2..7..2....3.1...8...6.9....5..4..1....2.7...6.8...9.5.3..,823791465957864213614532897782645139145983726396217548438179652571326984269458371,9,9,[],sclN4SwJgXA5AdgFgawEwGYAMBOAtlANFgUwBcBDME0iYEgVyLgHsAnaAORAQYBsQ8mauBAM5tmWElwAEGAB4ZJQmmAYIak/oKGSSABx1cAngDo8Q7nRAMY0AByoA7BgCMAFgBsAVgwf7Nty6QnFDdXDxQkGwx7XyR/DyDnFy8bFHtYlAw3QPsPFxsXFBsnR08kHyDYjHzKpJT7JzwiNg5uEEl4ZHRsKABfXABjEQ80AYIIAG1x3FxgADcIFD6Z+YwluYgXJYBdXCn1jzX5myXp9ac+nfH1txPT+aQT9fsey7uIB+nP9cXcS7Pb9bHT7LCA3V7rVbAkEHaZ/eabL7zc5Q9YPcHzZ7A66HCBA14gyHQnE/X47JhjSbjEZoS4jJy03BIS5OXA03Ys+nsxmXJCsnm4TnjXlMy5U3AoBkuBkeZni2VSrky3a8iXK3AKoW4GWikZuBn2Bk2WV6rkGrlGtUmzVmzVG0UoPm7B2Ch1M3YuR3jD2Cj1u8YeT0BwUBkW7cYO1Xh9WXB1Kr1y93RxNxgORgMagPasMOq0Om0Oi3xq0em0ewsBq0Bm0Bu1htye+uC+t++ye1uC1t+mye7uC7uhyb1yP1jX1uOtyOtjWtuPdyPdjXdrOD3BW+s2+uF1tW1s21uF7tW7s27t2rY9IA==
16,nhk2206m,https://sudokupad.app/2fnlb6l8lt,Nikoli,Nikoli nhk2206m,"""Normal 9x9 sudoku rules apply.""",..3..4.5.2..6....8.9..5.6..7.4....6....9.2....1....5.3..1.7..8.4....1..2.7.4..9..,863294157245617398197358624784135269536942871912786543321579486459861732678423915,9,9,[],sclN4SwJgXA5AdgFgawExIAwDYC2UA0mCmALgIZjEkTDECuhcA9gE7QByIC9ANiLo9Z/gDOrJpmKcABAE4AHlImDqYegmoS+AwROIAHHZwCeAOlyCutEPRjQAHOgDMSKQBYAjAFYA7Emfv0rz3spG1cpQPc7H08bN3t3JHQpd3tE5yQbT1DXJGj0d2d7Rw9PFztfYP9AhOi0oI9cQlZ2LhAJeGQ0LCgAXxwAY2F3VH78CABtMZwcYAA3CHteqdmIZ0Xl916AXRwx5aRF6bn0A6W5m27tyeWpA/W1o8XL5c97lZPDiGOcS6mPm9OIPtfj9lq53ncAQsfh8wQCXr9ludvjtlqtfgDYQD9iC5vCPmiAf9vttGKMJmNhqhLsNXNScEhLq4cFSdkzaaz6ZckMyuTh2WNuQzLhScPY6c46e5GaLpRKOVKdtyxYqcHKBTgpcLhug6Z46TZpTqOXqOQaVUb1Sb1QbhfYeTs7fy7Qyds57WM3fy3S6xu53X7+X6hTsxnblaHVZc7QqPTLXZH4zG/eG/Wq/ZqQ3aLXarXazbGLW6rW7836LX6rX6bSH0O7a/zaz7PO7m/zmz6bO7O/zO8GJrXw7W1bWY83w821c2Y53w521Z2M/2cBba1ba/nmxbm1bm/nOxbO1bOzbNt0gA=
17,nhk1911h2,https://sudokupad.app/x8ecyupb7a,Nikoli,Nikoli nhk1911h2,"""Normal 9x9 sudoku rules apply.""",4..7...2...8...3...6..59..7..43...9.5...8...3.3...14..6..19..7...5...6...7...2..1,451738926798216354362459187184367295526984713937521468643195872215873649879642531,9,9,[],sclN4SwJgXA5AdgFgawIwE4lLgJigGgLYCmALgIZgmkTAkCuRcA9gE7QByICDANiLkzVwIBnNszwkuAAhQAPFJKE0wDBDUn9BQySQAOOrgE8AdLiHc6IBjGgAWAKxIA7AGYAHCkwA2RyleYkns52Ns6emPZoro5IriHemCh2dl6+NtHOKM6OyUg2nq6eIah2UZj+JS6Fvj6FmHbOSLhEbBzcIJLwyGgY2AC+OADGInYADIMEEADak8AAbhA2/Tg4cxCOS8urmP0AujiTm/OuGyvzzkt7B6ueG6t2/asot/Prl4cLD2cnj7v7d99HAEQc5vVbnZbvJCfD7LS7XZ4QKGnCBPCGrdY4N7I+4Q5E3WH7ZEYtHzbYkxG9HZ7JgTaaTMYjS5jJBMnCYS5IHCM/aclk8tmXTBcwU4PmTIXsy70nDOVk2Vl2DkypXy/mK/ZC2UanCq8U4RVSsaeVmOVmuJXG/mm/nm7WWvXWvXmqXOYX7V1i13s/Y2N2TX1i33eyZ2P2hsWhyX7SaurUxnWXV3q/3Kn0JtPJ0Nx0O60MG6Ou+2ux2u20p+2+x2+suh+2hx2h53Rzx+ltilvBxx+rtirvB1x+gdigdR6YtuMt3Ut5NduNd3Vd5MDuMD3UD/NjnD2luOltlrv2ruOrtlgf2geOgfOna9IA===
18,nhk2211m,https://sudokupad.app/dic0jnmczs,Nikoli,Nikoli nhk2211m,"""Normal 9x9 sudoku rules apply.""",..9.6.5...1...5.7.5..4....3.8....9.....1.7.....4....6.1....8..5.7.9...8...3.2.4..,329761548418235679567489123781643952652197834934852761146378295275914386893526417,9,9,[],sclN4SwJgXA5AdgFgawExIIyoLZQDQYKYAuAhmEcRMEQK4FwD2ATtAHIgJ0A2IODVHeAZxaMMRDgAIAnAA9J4gVTB0EVcb34DxRAA7aOATwB0OAZxog6MaAGYkkgOwA2VAFYALAA43qD0msvHe0kA+09JVD97D1RHN2tgpEcXNAcPazdJdI9kp3Q3R2souxyXcLiPRw9M5NjUexwCFjZOEHF4ZDRMKABfbABjIRcABn68CABtcexsYAA3CElemfnHJbmIFyWAXWwp9dQl6fXNo/n7Xp3x48P1t0PTiGtuy+WID3vXxemXh4OH8+m2B+tw+61WQN2+1B83egOuL3WAM+93WsOB8yeDyQa3md2+OwYY0m4xGQ0uI1Q5OwSEuqGwZN2dMpjOplyQ9LZ2GZ43ZNMuJOw1ipbipLlpgvFIpZYt27KFsuwUp52DF/JGjip9ipHnFGpZWpZOoVeuVBuVOv51g5uyt3KtNN2bmt4yd3KdDvGLmdXu5Xr5u3GVvlgcVlytMpdEsdoejEa9wa9Sq9qoDVpNVrNVqNkZNTrNTuzXpNXrNXotAcczsr3MrHvszvr3PrHo8ztb3Nb/smleDlaVlYj9eD9aV9YjreDraVrZT3ewJsrZsr2frJvrZvr2dbJtbZtbFq23SAA===
19,nhk2202h2,https://sudokupad.app/v8dysld3b7,Nikoli,Nikoli nhk2202h2,"""Normal 9x9 sudoku rules apply.""",.5...7..3..7.4.2..1..6...8...61......2.....5......86...7...4..9..3.2.4..8..9...1.,659287143387541296142639587496152738728463951531798624275314869913826475864975312,9,9,[],sclN4SwJgXA5AdgFgawExIAxLkqAaAtgUwBcBDMYkiYYgV0LgHsAnaAORAXoBsQdHrP8AZ1ZNcxTgAIAnAA8pEwdTD0E1CXwGCJxAA47OATwB0OQV1oh6MaADYArFKQAOAOwBGACwBmL67se3JCkbTyQbLyk7Vw9gtzskF18XZw9wyLivNxcpJxskDwS7TI9cqSk3XzCPFyibGJrMrGxCVnYuEAl4ZDQMLABfbABjYTtUIfwIAG1J7GAANwg7AewV+YgXZdmFrz6AXWwZrfXltY8ThaRl/cm1t021m02jpwHr1YXHo7uVn7e1y5+PzWS2wb0BaxeR0+oIORw24IWZyBCyke1hRx27wgAKOSJhNwWkKxqIREG+u32jAm00mY1Q1zGbgZ2CQ1zc2HpB3ZTK5LOuSA5/OwPMmAtZ11p2C8zI8zLsbKlCtlvPlBwF0rV2GVouw8olYxszJczKcCsNvONvNNmvNOstOtNEq8goOzpFztZBw8Lsm3pF3s9kzsPuDIuD4oOk2dGqjWuuztVvsVXrjKcTwZjwe1wb1kedtud9ud1qTtu99u9JeDtuD9uDjsjNh9TZFTcDLh9HZFHcDTh9fZFfYj0ybMab2qbiY7MY72o7ib7Mb72r7uZH2FtTftTZLHdtHftHZLfdtfftfcduz6QA==
20,sxsm_99Sneaky_f14a2e4e7e2b47ab724b3ce899e8c0fb,https://sudokupad.app/7arlyk6jon,99%Sneaky,Zeeta-Moth,"""Normal sudoku rules apply. \nDigits separated by a V sum to 5. Digits separated by an X sum to 10.\nDigits along thermometers must increase from the bulb end to the tip.\nDigits in cages sum to the small number printed in the corner.\nEvery string of three adjacent digits along a peach Entropic line must contain one low digit (123) one medium digit (456) and one high digit (789).\nAlong purple Renban lines the digits form a non-repeating consecutive set in any order.""",.................................1...............................................,419527836327846951568913427675238149943751682182469573851392764294675318736184295,9,9,"[{""type"": ""cage"", ""style"": ""killer"", ""cells"": [""r1c8"", ""r1c9""], ""value"": 9}, {""type"": ""cage"", ""style"": ""killer"", ""cells"": [""r6c1"", ""r6c2""], ""value"": 9}, {""type"": ""cage"", ""style"": ""killer"", ""cells"": [""r8c4"", ""r9c4""], ""value"": 7}, {""type"": ""lines"", ""coords"": [""r1c5"", ""r1c4"", ""r2c3"", ""r3c3""], ""color_name"": ""lightgray"", ""color_hex"": ""#cccf"", ""thickness"": 19}, {""type"": ""lines"", ""coords"": [""r6c5"", ""r6c4"", ""r5c3"", ""r4c3""], ""color_name"": ""violet"", ""color_hex"": ""#f067f0ff"", ""thickness"": 10}, {""type"": ""lines"", ""coords"": [""r3c9"", ""r4c9"", ""r5c8"", ""r5c7""], ""color_name"": ""violet"", ""color_hex"": ""#f067f0ff"", ""thickness"": 10}, {""type"": ""lines"", ""coords"": [""r8c6"", ""r8c7"", ""r9c6"", ""r9c7""], ""color_name"": ""violet"", ""color_hex"": ""#f067f0ff"", ""thickness"": 10}, {""type"": ""lines"", ""coords"": [""r2c7"", ""r3c7"", ""r3c8""], ""color_name"": ""navajowhite"", ""color_hex"": ""#fcaf"", ""thickness"": 10}, {""type"": ""lines"", ""coords"": [""r7c7"", ""r7c8"", ""r8c8"", ""r8c9"", ""r9c9""], ""color_name"": ""navajowhite"", ""color_hex"": ""#fcaf"", ""thickness"": 10}, {""type"": ""lines"", ""coords"": [""r2c5"", ""r3c6"", ""r4c6"", ""r5c5"", ""r4c4"", ""r3c4"", ""r2c5""], ""color_name"": ""navajowhite"", ""color_hex"": ""#fcaf"", ""thickness"": 10}, {""type"": ""underlays"", ""coords"": [""r1c5""], ""loc"": ""cell"", ""shape"": ""circle"", ""color_name"": ""lightgray"", ""color_hex"": ""#cccf"", ""border_color_name"": """", ""border_color_hex"": """", ""size"": ""large"", ""text"": """", ""width"": 0.8, ""height"": 0.8}, {""type"": ""overlays"", ""coords"": [""r1c2"", ""r1c3""], ""loc"": ""vertical edge"", ""shape"": ""circle"", ""color_name"": ""white"", ""color_hex"": ""#FFFFFF"", ""border_color_name"": """", ""border_color_hex"": """", ""size"": ""medium"", ""text"": ""X"", ""width"": 0.35, ""height"": 0.35}, {""type"": ""overlays"", ""coords"": [""r1c1"", ""r1c2""], ""loc"": ""vertical edge"", ""shape"": ""circle"", ""color_name"": ""white"", ""color_hex"": ""#FFFFFF"", ""border_color_name"": """", ""border_color_hex"": """", ""size"": ""medium"", ""text"": ""V"", ""width"": 0.35, ""height"": 0.35}, {""type"": ""overlays"", ""coords"": [""r8c3"", ""r9c3""], ""loc"": ""horizontal edge"", ""shape"": ""circle"", ""color_name"": ""white"", ""color_hex"": ""#FFFFFF"", ""border_color_name"": """", ""border_color_hex"": """", ""size"": ""medium"", ""text"": ""X"", ""width"": 0.35, ""height"": 0.35}, {""type"": ""overlays"", ""coords"": [""r6c8"", ""r6c9""], ""loc"": ""vertical edge"", ""shape"": ""circle"", ""color_name"": ""white"", ""color_hex"": ""#FFFFFF"", ""border_color_name"": """", ""border_color_hex"": """", ""size"": ""medium"", ""text"": ""X"", ""width"": 0.35, ""height"": 0.35}, {""type"": ""overlays"", ""coords"": [""r7c1"", ""r8c1""], ""loc"": ""horizontal edge"", ""shape"": ""circle"", ""color_name"": ""white"", ""color_hex"": ""#FFFFFF"", ""border_color_name"": """", ""border_color_hex"": """", ""size"": ""medium"", ""text"": ""X"", ""width"": 0.35, ""height"": 0.35}]",sclN4IglgJiBcIM4A84FsD6BOdBlAdgUwEMBrAT1QDMBGAFgICY9q8B2POgI2uYPebuvYBmAMZ4AHJnHCADOXYgANCGR4ALgQgF1MUHAD2AVwBOomCCwGIeogYAEAWWJ4jtgG51p/AHTTqXuoIAtOSC6BDSzMKKIKpgqgA2eGYAWnhqBIH2eqoAFtEEBrl6RmaYAKS4hKTRRgaJcGYAcsXIBPG2cJbWdrX1tgQADgPxJF62ADo4ACJgAOZxcB14AwRGWngQtuwk/bYAah0GyLaqerYArGMz86qLcMur65vb/Ti2ABqHx6e2lNJek2uC368T0OFmJxyzmQehUqmci2QBjgqlsYBwwiMhHutnIRlhkLwWzq7FseBwmx+uSJsQGAOmc2B6NswgIszwdyOJzO1I6rXi7RwR3YzlsAyM6Phm2ZvOExXwRnpAFFXM4diiJeDbHpyJCsUSNAArAiiHCoiCM24gsEQghiwjCHK2JVm/EDMDCWzxdFEpEollg9TMsFE0EAd1sFputgAFJQAgBKbX4WwqC1cqNxWPUc4ANiTBApyaJOTmTszqJjzAkCfpAEFQVqBsZhkSAErk9iFr0+xa8iuLcgtXY4MGBLEDQixLVynD3YSFMCqpao5mFnbFCDOLzRfTxRdgszUSjoc50auCXOCc9iai50+UPMSSiCajn3PMM+CMQ0TDUQSfpQuZiHQlAgXep7MN+5wvug75vugd6foIYFQbmYEIecIAAL5KKy7INNAADaoCiAKhFEUR0gKMwAC6ChUQoYi0fRICuG0BhJNA6BKAYOBgAAjpxMCqLUeC4aReDkTAlHnAo0j0URcmUCxSjsfuXE8SAfGCcJ0CiZxEkgGR8QUURzAKIIiliJZqlsRxXEWdp/FCVxBniaxJlYGAABeXHnNRxlSaZMkkRJ4UKMAEVRZF0XYYpMWJXFsUpUlCXJUlqVxelWW5Yl9kaTAlDZQxmVlRl4U5eVeUlWFNX1WlpUVQ1lVNS1LV2Vi8xgmZjEKQx1EqQNCh0IplDyWNChDUR42jQxdATfNU2KQto2KYxVnDdQinUeck2bTNCjbQx417UtB0LcdRELXt63UbmO00Y9zEnQoD2vXRr0vddb0rU9S3MetgiLURwPTcDc1EdQIPQ9N0OQ3J/VKctDFyWtDGg7ZDHA1dwNnVDWME1d0P43JB1yVdcm3RjwPvZjn2Y990N09DDPQ99cl03JDNyYDGO5iDAvTQLkMWUjFnTRZkM2UjNnTTZ6OUQLB0C1dAv4xZB0WVdFn4zZB02VdNnU0rv0MQLDMC99Fl0xZDMWd9Nl0zZDM2YDrHevgFGgGGBAkAACnokpmf8FNePjoeWeHY3hyN0fzbHdDR55eigiUsAAMTCNn5DRLkHpEF7hEnkZvsB0HZpmZcYek7Hgjx1DicN/XaPJ3hqfFGYGfkNIH49+QudKPnwiFxyxfSKXfuB8HoVJ7zzex2IDd+Nzy+x7mbfGR36cgN3vfMP3g8xKWI9F0VE+RSAZfT5XoXMLH1eKffnMN0vVOv+vm9ymnXc933shH2HqPOA49J7lxnsRGan98Zzzeg3WBz87Lf07pncgrJAEn2AaAy+18K63FChvF++NCE0Qbs/UhGtF4f3ntTLeP9UHoLzpgs+0A/hgJvvgyBlBY4rxWg/Be798YryOgIqOMC64N24TXJB29f6MKHswse594pKD0KqIw8Q/beyCmaZwMlI5zSvpAXIMB/iCDkiAKEZZVCmK8OYpQGprBcV3tIVxbi854AQDY2A7xohDjNN5PyRVoYgHxHxLcUB9JiSUF2EeswwkUgAMKyMzgAMXSRknCl9TTwnTlRWOQ0jEQBMdAMxFirGzByN4spDjRJOK7m49xQ9PHeJAHsPxgZAlcRoEoBJESRLRJALEog8TDBJJSbvDJmSjI5L0cRBW8ciklJqZYvA1jbH2PgHUogziM6NNcR4rxZhfFKH8aoLpwTeljP6VEziMSTQjL6ck+hkypmpKyZJXReTq5MVYmGYxeRSl2PKWsyp1TgW1PxDshp+zDmtJOSAM5FzWEhL6RsAZdyhkPNGeE55KDXlTI+To3JMkxaLP+cUwFKyKlVI2RYxx0LM77OkHC45HSAm+W6ai656Lbl4HuXEp5EyM5vPeSo5yW4NFaJkp8klxFI68KUBS5ZXgbKrPWUCtVDLnGjnwDUHlkT3ICsedcvFO8s45xwrRbCQA==
